ORDER_NUMBER,QUANTITY,ORDER_LINE_NUMBER,ORDER_DATE,STATUS,PRODUCT_PURCHASED,SOLD_TO,DEAL_SIZE
10292,35,1,09-08-2004 00:00,Shipped,S50_1514,Land of Toys Inc.,Small
10248,36,6,05-07-2004 00:00,Cancelled,S700_1138,Land of Toys Inc.,Small
10248,40,13,05-07-2004 00:00,Cancelled,S700_1938,Land of Toys Inc.,Medium
10248,32,4,05-07-2004 00:00,Cancelled,S700_2610,Land of Toys Inc.,Small
10248,30,7,05-07-2004 00:00,Cancelled,S700_3505,Land of Toys Inc.,Medium
10248,35,8,05-07-2004 00:00,Cancelled,S700_3962,Land of Toys Inc.,Medium
10329,44,8,11/15/2004 0:00,Shipped,S72_1253,Land of Toys Inc.,Medium
10248,23,9,05-07-2004 00:00,Cancelled,S72_3212,Land of Toys Inc.,Small
10266,44,14,07-06-2004 00:00,Shipped,S12_1099,L'ordine Souveniers,Large
10176,33,2,11-06-2003 00:00,Shipped,S12_1108,L'ordine Souveniers,Large
10176,47,3,11-06-2003 00:00,Shipped,S12_3148,L'ordine Souveniers,Large
10266,22,12,07-06-2004 00:00,Shipped,S12_3380,L'ordine Souveniers,Small
10176,50,1,11-06-2003 00:00,Shipped,S12_3891,L'ordine Souveniers,Large
10266,35,15,07-06-2004 00:00,Shipped,S12_3990,L'ordine Souveniers,Small
10266,40,11,07-06-2004 00:00,Shipped,S12_4675,L'ordine Souveniers,Medium
10266,21,6,07-06-2004 00:00,Shipped,S18_1129,L'ordine Souveniers,Small
10266,36,2,07-06-2004 00:00,Shipped,S18_1589,L'ordine Souveniers,Medium
10416,24,14,05-10-2005 00:00,Shipped,S18_1662,L'ordine Souveniers,Medium
10266,33,10,07-06-2004 00:00,Shipped,S18_1889,L'ordine Souveniers,Small
10266,49,5,07-06-2004 00:00,Shipped,S18_1984,L'ordine Souveniers,Medium
10176,20,10,11-06-2003 00:00,Shipped,S18_2238,L'ordine Souveniers,Medium
10416,15,4,05-10-2005 00:00,Shipped,S18_2581,L'ordine Souveniers,Small
10266,20,3,07-06-2004 00:00,Shipped,S18_2870,L'ordine Souveniers,Small
10266,29,7,07-06-2004 00:00,Shipped,S18_3232,L'ordine Souveniers,Medium
10266,33,4,07-06-2004 00:00,Shipped,S18_3685,L'ordine Souveniers,Medium
10176,36,5,11-06-2003 00:00,Shipped,S18_4027,L'ordine Souveniers,Medium
10176,27,8,11-06-2003 00:00,Shipped,S24_1444,L'ordine Souveniers,Small
10266,28,1,07-06-2004 00:00,Shipped,S24_1628,L'ordine Souveniers,Small
10416,47,6,05-10-2005 00:00,Shipped,S24_1785,L'ordine Souveniers,Medium
10416,32,1,05-10-2005 00:00,Shipped,S24_2000,L'ordine Souveniers,Small
10266,34,8,07-06-2004 00:00,Shipped,S24_2972,L'ordine Souveniers,Small
10266,47,13,07-06-2004 00:00,Shipped,S24_3371,L'ordine Souveniers,Small
10266,24,9,07-06-2004 00:00,Shipped,S24_3856,L'ordine Souveniers,Small
10416,18,13,05-10-2005 00:00,Shipped,S24_3949,L'ordine Souveniers,Small
10176,29,7,11-06-2003 00:00,Shipped,S24_4048,L'ordine Souveniers,Small
10416,48,5,05-10-2005 00:00,Shipped,S24_4278,L'ordine Souveniers,Medium
10416,45,2,05-10-2005 00:00,Shipped,S32_1374,L'ordine Souveniers,Medium
10176,22,6,11-06-2003 00:00,Shipped,S32_3207,L'ordine Souveniers,Small
10416,26,7,05-10-2005 00:00,Shipped,S32_4289,L'ordine Souveniers,Small
10416,37,8,05-10-2005 00:00,Shipped,S50_1341,L'ordine Souveniers,Small
10176,23,9,11-06-2003 00:00,Shipped,S50_1392,L'ordine Souveniers,Medium
10176,38,4,11-06-2003 00:00,Shipped,S50_1514,L'ordine Souveniers,Small
10416,23,9,05-10-2005 00:00,Shipped,S700_1691,L'ordine Souveniers,Small
10416,22,11,05-10-2005 00:00,Shipped,S700_2466,L'ordine Souveniers,Small
10416,41,3,05-10-2005 00:00,Shipped,S700_2834,L'ordine Souveniers,Medium
10416,39,10,05-10-2005 00:00,Shipped,S700_3167,L'ordine Souveniers,Small
10416,43,12,05-10-2005 00:00,Shipped,S700_4002,L'ordine Souveniers,Small
10134,41,2,07-01-2003 00:00,Shipped,S10_1678,Lyon Souveniers,Medium
10134,27,5,07-01-2003 00:00,Shipped,S10_2016,Lyon Souveniers,Medium
10134,31,4,07-01-2003 00:00,Shipped,S10_4698,Lyon Souveniers,Large
10395,32,2,3/17/2005 0:00,Shipped,S10_4757,Lyon Souveniers,Medium
10395,33,1,3/17/2005 0:00,Shipped,S12_1108,Lyon Souveniers,Small
10134,20,1,07-01-2003 00:00,Shipped,S12_2823,Lyon Souveniers,Small
10356,43,8,12-09-2004 00:00,Shipped,S18_1129,Lyon Souveniers,Medium
10356,50,9,12-09-2004 00:00,Shipped,S18_1342,Lyon Souveniers,Small
10356,22,6,12-09-2004 00:00,Shipped,S18_1367,Lyon Souveniers,Small
10356,27,2,12-09-2004 00:00,Shipped,S18_1984,Lyon Souveniers,Small
10356,29,3,12-09-2004 00:00,Shipped,S18_2325,Lyon Souveniers,Medium
10134,30,6,07-01-2003 00:00,Shipped,S18_2625,Lyon Souveniers,Small
10356,30,1,12-09-2004 00:00,Shipped,S18_2795,Lyon Souveniers,Medium
10134,35,3,07-01-2003 00:00,Shipped,S24_1578,Lyon Souveniers,Medium
10356,48,5,12-09-2004 00:00,Shipped,S24_1937,Lyon Souveniers,Large
10134,43,7,07-01-2003 00:00,Shipped,S24_2000,Lyon Souveniers,Medium
10356,26,7,12-09-2004 00:00,Shipped,S24_2022,Lyon Souveniers,Small
10395,46,4,3/17/2005 0:00,Shipped,S50_1392,Lyon Souveniers,Medium
10395,45,3,3/17/2005 0:00,Shipped,S50_1514,Lyon Souveniers,Large
10356,26,4,12-09-2004 00:00,Shipped,S50_4713,Lyon Souveniers,Medium
10122,42,10,05-08-2003 00:00,Shipped,S12_1099,Marseille Mini Autos,Large
10122,37,8,05-08-2003 00:00,Shipped,S12_3380,Marseille Mini Autos,Medium
10122,32,11,05-08-2003 00:00,Shipped,S12_3990,Marseille Mini Autos,Small
10122,20,7,05-08-2003 00:00,Shipped,S12_4675,Marseille Mini Autos,Small
10122,34,2,05-08-2003 00:00,Shipped,S18_1129,Marseille Mini Autos,Medium
10344,45,1,11/25/2004 0:00,Shipped,S18_1749,Marseille Mini Autos,Large
10122,43,6,05-08-2003 00:00,Shipped,S18_1889,Marseille Mini Autos,Medium
10122,31,1,05-08-2003 00:00,Shipped,S18_1984,Marseille Mini Autos,Medium
10344,40,2,11/25/2004 0:00,Shipped,S18_2248,Marseille Mini Autos,Small
10344,30,3,11/25/2004 0:00,Shipped,S18_2325,Marseille Mini Autos,Medium
10122,25,3,05-08-2003 00:00,Shipped,S18_3232,Marseille Mini Autos,Medium
10122,21,13,05-08-2003 00:00,Shipped,S18_3278,Marseille Mini Autos,Small
10122,21,12,05-08-2003 00:00,Shipped,S18_3482,Marseille Mini Autos,Small
10122,35,16,05-08-2003 00:00,Shipped,S18_3782,Marseille Mini Autos,Small
10344,21,4,11/25/2004 0:00,Shipped,S18_4409,Marseille Mini Autos,Small
10122,28,15,05-08-2003 00:00,Shipped,S18_4721,Marseille Mini Autos,Medium
10344,26,5,11/25/2004 0:00,Shipped,S18_4933,Marseille Mini Autos,Small
10344,29,7,11/25/2004 0:00,Shipped,S24_1046,Marseille Mini Autos,Small
10344,20,6,11/25/2004 0:00,Shipped,S24_1937,Marseille Mini Autos,Small
10122,39,4,05-08-2003 00:00,Shipped,S24_2972,Marseille Mini Autos,Small
10122,34,9,05-08-2003 00:00,Shipped,S24_3371,Marseille Mini Autos,Small
10122,43,5,05-08-2003 00:00,Shipped,S24_3856,Marseille Mini Autos,Medium
10122,29,14,05-08-2003 00:00,Shipped,S24_4620,Marseille Mini Autos,Small
10122,31,17,05-08-2003 00:00,Shipped,S32_2206,Marseille Mini Autos,Small
10364,48,1,01-06-2005 00:00,Shipped,S32_2206,Marseille Mini Autos,Small
10285,36,6,8/27/2004 0:00,Shipped,S10_1678,Marta's Replicas Co.,Medium
10285,47,9,8/27/2004 0:00,Shipped,S10_2016,Marta's Replicas Co.,Medium
10285,27,8,8/27/2004 0:00,Shipped,S10_4698,Marta's Replicas Co.,Medium
10305,38,13,10/13/2004 0:00,Shipped,S10_4962,Marta's Replicas Co.,Medium
10285,49,5,8/27/2004 0:00,Shipped,S12_2823,Marta's Replicas Co.,Medium
10305,38,5,10/13/2004 0:00,Shipped,S12_4473,Marta's Replicas Co.,Medium
10305,27,4,10/13/2004 0:00,Shipped,S18_2238,Marta's Replicas Co.,Medium
10305,36,8,10/13/2004 0:00,Shipped,S18_2319,Marta's Replicas Co.,Medium
10305,41,11,10/13/2004 0:00,Shipped,S18_2432,Marta's Replicas Co.,Small
10285,20,10,8/27/2004 0:00,Shipped,S18_2625,Marta's Replicas Co.,Small
10305,37,9,10/13/2004 0:00,Shipped,S18_3232,Marta's Replicas Co.,Large
10305,22,14,10/13/2004 0:00,Shipped,S18_4600,Marta's Replicas Co.,Small
10305,45,2,10/13/2004 0:00,Shipped,S24_1444,Marta's Replicas Co.,Small
10285,34,7,8/27/2004 0:00,Shipped,S24_1578,Marta's Replicas Co.,Medium
10285,39,11,8/27/2004 0:00,Shipped,S24_2000,Marta's Replicas Co.,Small
10305,24,10,10/13/2004 0:00,Shipped,S24_2300,Marta's Replicas Co.,Medium
10285,38,3,8/27/2004 0:00,Shipped,S24_2360,Marta's Replicas Co.,Small
10305,48,6,10/13/2004 0:00,Shipped,S24_2840,Marta's Replicas Co.,Small
10305,36,1,10/13/2004 0:00,Shipped,S24_4048,Marta's Replicas Co.,Medium
10305,28,12,10/13/2004 0:00,Shipped,S32_1268,Marta's Replicas Co.,Medium
10285,37,12,8/27/2004 0:00,Shipped,S32_1374,Marta's Replicas Co.,Medium
10285,37,1,8/27/2004 0:00,Shipped,S32_2206,Marta's Replicas Co.,Small
10305,40,7,10/13/2004 0:00,Shipped,S32_2509,Marta's Replicas Co.,Small
10285,26,4,8/27/2004 0:00,Shipped,S32_4485,Marta's Replicas Co.,Small
10305,42,3,10/13/2004 0:00,Shipped,S50_1392,Marta's Replicas Co.,Medium
10285,39,2,8/27/2004 0:00,Shipped,S50_4713,Marta's Replicas Co.,Medium
10285,45,13,8/27/2004 0:00,Shipped,S700_2834,Marta's Replicas Co.,Medium
10209,39,8,01-09-2004 00:00,Shipped,S10_4757,"Men 'R' US Retailers, Ltd.",Medium
10160,46,6,10-11-2003 00:00,Shipped,S12_3380,"Men 'R' US Retailers, Ltd.",Medium
10160,50,5,10-11-2003 00:00,Shipped,S12_4675,"Men 'R' US Retailers, Ltd.",Medium
10160,38,4,10-11-2003 00:00,Shipped,S18_1889,"Men 'R' US Retailers, Ltd.",Medium
10209,28,6,01-09-2004 00:00,Shipped,S18_3029,"Men 'R' US Retailers, Ltd.",Small
10160,20,1,10-11-2003 00:00,Shipped,S18_3232,"Men 'R' US Retailers, Ltd.",Medium
10209,20,5,01-09-2004 00:00,Shipped,S18_3856,"Men 'R' US Retailers, Ltd.",Small
10209,43,1,01-09-2004 00:00,Shipped,S24_2841,"Men 'R' US Retailers, Ltd.",Medium
10160,42,2,10-11-2003 00:00,Shipped,S24_2972,"Men 'R' US Retailers, Ltd.",Small
10209,36,2,01-09-2004 00:00,Shipped,S24_3420,"Men 'R' US Retailers, Ltd.",Small
10209,22,7,01-09-2004 00:00,Shipped,S24_3816,"Men 'R' US Retailers, Ltd.",Small
10160,35,3,10-11-2003 00:00,Shipped,S24_3856,"Men 'R' US Retailers, Ltd.",Medium
10209,33,4,01-09-2004 00:00,Shipped,S700_2047,"Men 'R' US Retailers, Ltd.",Small
10209,48,3,01-09-2004 00:00,Shipped,S72_1253,"Men 'R' US Retailers, Ltd.",Small
10319,30,9,11-03-2004 00:00,Shipped,S12_2823,Microscale Inc.,Medium
10319,46,1,11-03-2004 00:00,Shipped,S18_3278,Microscale Inc.,Medium
10319,44,4,11-03-2004 00:00,Shipped,S18_3782,Microscale Inc.,Small
10319,45,3,11-03-2004 00:00,Shipped,S18_4721,Microscale Inc.,Large
10319,31,7,11-03-2004 00:00,Shipped,S24_2360,Microscale Inc.,Small
10242,46,1,4/20/2004 0:00,Shipped,S24_3969,Microscale Inc.,Small
10319,43,2,11-03-2004 00:00,Shipped,S24_4620,Microscale Inc.,Medium
10319,29,5,11-03-2004 00:00,Shipped,S32_2206,Microscale Inc.,Small
10319,22,8,11-03-2004 00:00,Shipped,S32_4485,Microscale Inc.,Small
10319,45,6,11-03-2004 00:00,Shipped,S50_4713,Microscale Inc.,Medium
10164,21,2,10/21/2003 0:00,Resolved,S10_4962,Mini Auto Werke,Medium
10164,49,6,10/21/2003 0:00,Resolved,S12_1666,Mini Auto Werke,Medium
10170,47,4,11-04-2003 00:00,Shipped,S12_3380,Mini Auto Werke,Medium
10170,41,3,11-04-2003 00:00,Shipped,S12_4675,Mini Auto Werke,Medium
10164,36,8,10/21/2003 0:00,Resolved,S18_1097,Mini Auto Werke,Medium
10170,20,2,11-04-2003 00:00,Shipped,S18_1889,Mini Auto Werke,Small
10392,37,3,03-10-2005 00:00,Shipped,S18_2957,Mini Auto Werke,Small
10392,29,2,03-10-2005 00:00,Shipped,S18_3136,Mini Auto Werke,Small
10392,36,1,03-10-2005 00:00,Shipped,S18_3320,Mini Auto Werke,Medium
10164,45,3,10/21/2003 0:00,Resolved,S18_4600,Mini Auto Werke,Medium
10164,25,7,10/21/2003 0:00,Resolved,S18_4668,Mini Auto Werke,Small
10170,34,1,11-04-2003 00:00,Shipped,S24_3856,Mini Auto Werke,Medium
10164,24,1,10/21/2003 0:00,Resolved,S32_1268,Mini Auto Werke,Small
10164,49,5,10/21/2003 0:00,Resolved,S32_3522,Mini Auto Werke,Small
10164,39,4,10/21/2003 0:00,Resolved,S700_2824,Mini Auto Werke,Medium
10405,97,5,4/14/2005 0:00,Shipped,S12_4675,Mini Caravy,Large
10241,21,11,4/13/2004 0:00,Shipped,S18_1589,Mini Caravy,Small
10241,41,2,4/13/2004 0:00,Shipped,S18_1749,Mini Caravy,Large
10405,61,4,4/14/2005 0:00,Shipped,S18_1889,Mini Caravy,Medium
10241,33,1,4/13/2004 0:00,Shipped,S18_2248,Mini Caravy,Small
10255,24,1,06-04-2004 00:00,Shipped,S18_2795,Mini Caravy,Medium
10241,44,12,4/13/2004 0:00,Shipped,S18_2870,Mini Caravy,Medium
10405,55,1,4/14/2005 0:00,Shipped,S18_3232,Mini Caravy,Large
10241,42,3,4/13/2004 0:00,Shipped,S18_4409,Mini Caravy,Medium
10241,30,4,4/13/2004 0:00,Shipped,S18_4933,Mini Caravy,Small
10241,22,8,4/13/2004 0:00,Shipped,S24_1046,Mini Caravy,Small
10241,21,10,4/13/2004 0:00,Shipped,S24_1628,Mini Caravy,Small
10255,37,2,06-04-2004 00:00,Shipped,S24_2022,Mini Caravy,Small
10241,47,6,4/13/2004 0:00,Shipped,S24_2766,Mini Caravy,Medium
10241,28,5,4/13/2004 0:00,Shipped,S24_2887,Mini Caravy,Small
10405,47,2,4/14/2005 0:00,Shipped,S24_2972,Mini Caravy,Small
10241,26,7,4/13/2004 0:00,Shipped,S24_3191,Mini Caravy,Small
10241,27,9,4/13/2004 0:00,Shipped,S24_3432,Mini Caravy,Small
10405,76,3,4/14/2005 0:00,Shipped,S24_3856,Mini Caravy,Large
10308,34,2,10/15/2004 0:00,Shipped,S10_2016,Mini Classics,Medium
10308,20,1,10/15/2004 0:00,Shipped,S10_4698,Mini Classics,Medium
10195,49,6,11/25/2003 0:00,Shipped,S12_4473,Mini Classics,Medium
10195,27,5,11/25/2003 0:00,Shipped,S18_2238,Mini Classics,Medium
10195,35,9,11/25/2003 0:00,Shipped,S18_2319,Mini Classics,Medium
10308,27,7,10/15/2004 0:00,Shipped,S18_2581,Mini Classics,Small
10308,34,3,10/15/2004 0:00,Shipped,S18_2625,Mini Classics,Small
10195,50,10,11/25/2003 0:00,Shipped,S18_3232,Mini Classics,Large
10195,44,3,11/25/2003 0:00,Shipped,S24_1444,Mini Classics,Small
10308,31,9,10/15/2004 0:00,Shipped,S24_1785,Mini Classics,Medium
10308,47,4,10/15/2004 0:00,Shipped,S24_2000,Mini Classics,Small
10195,32,7,11/25/2003 0:00,Shipped,S24_2840,Mini Classics,Small
10308,43,16,10/15/2004 0:00,Shipped,S24_3949,Mini Classics,Medium
10195,34,2,11/25/2003 0:00,Shipped,S24_4048,Mini Classics,Medium
10308,44,8,10/15/2004 0:00,Shipped,S24_4278,Mini Classics,Medium
10308,24,5,10/15/2004 0:00,Shipped,S32_1374,Mini Classics,Small
10195,32,8,11/25/2003 0:00,Shipped,S32_2509,Mini Classics,Small
10195,33,1,11/25/2003 0:00,Shipped,S32_3207,Mini Classics,Small
10308,46,10,10/15/2004 0:00,Shipped,S32_4289,Mini Classics,Medium
10308,47,11,10/15/2004 0:00,Shipped,S50_1341,Mini Classics,Small
10195,49,4,11/25/2003 0:00,Shipped,S50_1392,Mini Classics,Medium
10308,21,12,10/15/2004 0:00,Shipped,S700_1691,Mini Classics,Small
10308,35,14,10/15/2004 0:00,Shipped,S700_2466,Mini Classics,Medium
10308,31,6,10/15/2004 0:00,Shipped,S700_2834,Mini Classics,Medium
10308,21,13,10/15/2004 0:00,Shipped,S700_3167,Mini Classics,Small
10308,39,15,10/15/2004 0:00,Shipped,S700_4002,Mini Classics,Small
10143,49,15,08-10-2003 00:00,Shipped,S10_4757,Mini Creations Ltd.,Medium
10185,21,13,11/14/2003 0:00,Shipped,S12_1108,Mini Creations Ltd.,Medium
10185,33,14,11/14/2003 0:00,Shipped,S12_3148,Mini Creations Ltd.,Medium
10185,43,12,11/14/2003 0:00,Shipped,S12_3891,Mini Creations Ltd.,Large
10365,30,1,01-07-2005 00:00,Shipped,S18_1129,Mini Creations Ltd.,Small
10143,32,7,08-10-2003 00:00,Shipped,S18_1662,Mini Creations Ltd.,Medium
10143,46,13,08-10-2003 00:00,Shipped,S18_3029,Mini Creations Ltd.,Medium
10185,28,9,11/14/2003 0:00,Shipped,S18_3140,Mini Creations Ltd.,Medium
10185,49,11,11/14/2003 0:00,Shipped,S18_3259,Mini Creations Ltd.,Medium
10143,34,12,08-10-2003 00:00,Shipped,S18_3856,Mini Creations Ltd.,Medium
10185,39,16,11/14/2003 0:00,Shipped,S18_4027,Mini Creations Ltd.,Medium
10185,47,8,11/14/2003 0:00,Shipped,S18_4522,Mini Creations Ltd.,Medium
10185,30,7,11/14/2003 0:00,Shipped,S24_2011,Mini Creations Ltd.,Medium
10143,27,8,08-10-2003 00:00,Shipped,S24_2841,Mini Creations Ltd.,Small
10185,33,2,11/14/2003 0:00,Shipped,S24_3151,Mini Creations Ltd.,Small
10143,33,9,08-10-2003 00:00,Shipped,S24_3420,Mini Creations Ltd.,Small
10143,23,14,08-10-2003 00:00,Shipped,S24_3816,Mini Creations Ltd.,Small
10143,28,6,08-10-2003 00:00,Shipped,S24_3949,Mini Creations Ltd.,Small
10365,22,3,01-07-2005 00:00,Shipped,S32_4485,Mini Creations Ltd.,Medium
10143,34,1,08-10-2003 00:00,Shipped,S50_1341,Mini Creations Ltd.,Small
10185,20,15,11/14/2003 0:00,Shipped,S50_1514,Mini Creations Ltd.,Small
10365,44,2,01-07-2005 00:00,Shipped,S50_4713,Mini Creations Ltd.,Medium
10185,21,3,11/14/2003 0:00,Shipped,S700_1138,Mini Creations Ltd.,Small
10143,36,2,08-10-2003 00:00,Shipped,S700_1691,Mini Creations Ltd.,Medium
10185,30,10,11/14/2003 0:00,Shipped,S700_1938,Mini Creations Ltd.,Small
10143,26,11,08-10-2003 00:00,Shipped,S700_2047,Mini Creations Ltd.,Small
10143,26,4,08-10-2003 00:00,Shipped,S700_2466,Mini Creations Ltd.,Small
10143,31,16,08-10-2003 00:00,Shipped,S700_2610,Mini Creations Ltd.,Small
10185,39,1,11/14/2003 0:00,Shipped,S700_2610,Mini Creations Ltd.,Small
10143,28,3,08-10-2003 00:00,Shipped,S700_3167,Mini Creations Ltd.,Small
10185,37,4,11/14/2003 0:00,Shipped,S700_3505,Mini Creations Ltd.,Medium
10185,22,5,11/14/2003 0:00,Shipped,S700_3962,Mini Creations Ltd.,Small
10143,34,5,08-10-2003 00:00,Shipped,S700_4002,Mini Creations Ltd.,Small
10143,37,10,08-10-2003 00:00,Shipped,S72_1253,Mini Creations Ltd.,Small
10185,28,6,11/14/2003 0:00,Shipped,S72_3212,Mini Creations Ltd.,Small
10312,48,3,10/21/2004 0:00,Shipped,S10_1949,Mini Gifts Distributors Ltd.,Large
10357,32,10,12-10-2004 00:00,Shipped,S10_1949,Mini Gifts Distributors Ltd.,Medium
10229,50,9,03-11-2004 00:00,Shipped,S10_4962,Mini Gifts Distributors Ltd.,Medium
10357,43,9,12-10-2004 00:00,Shipped,S10_4962,Mini Gifts Distributors Ltd.,Medium
10135,42,7,07-02-2003 00:00,Shipped,S12_1099,Mini Gifts Distributors Ltd.,Large
10142,33,12,08-08-2003 00:00,Shipped,S12_1108,Mini Gifts Distributors Ltd.,Large
10282,41,5,8/20/2004 0:00,Shipped,S12_1108,Mini Gifts Distributors Ltd.,Large
10371,32,6,1/23/2005 0:00,Shipped,S12_1108,Mini Gifts Distributors Ltd.,Medium
10382,34,10,2/17/2005 0:00,Shipped,S12_1108,Mini Gifts Distributors Ltd.,Medium
10113,21,2,3/26/2003 0:00,Shipped,S12_1666,Mini Gifts Distributors Ltd.,Medium
10229,25,13,03-11-2004 00:00,Shipped,S12_1666,Mini Gifts Distributors Ltd.,Medium
10357,49,8,12-10-2004 00:00,Shipped,S12_1666,Mini Gifts Distributors Ltd.,Medium
10142,33,13,08-08-2003 00:00,Shipped,S12_3148,Mini Gifts Distributors Ltd.,Medium
10282,27,6,8/20/2004 0:00,Shipped,S12_3148,Mini Gifts Distributors Ltd.,Medium
10382,37,11,2/17/2005 0:00,Shipped,S12_3148,Mini Gifts Distributors Ltd.,Medium
10135,48,5,07-02-2003 00:00,Shipped,S12_3380,Mini Gifts Distributors Ltd.,Medium
10142,46,11,08-08-2003 00:00,Shipped,S12_3891,Mini Gifts Distributors Ltd.,Large
10282,24,4,8/20/2004 0:00,Shipped,S12_3891,Mini Gifts Distributors Ltd.,Medium
10382,34,12,2/17/2005 0:00,Shipped,S12_3891,Mini Gifts Distributors Ltd.,Medium
10396,33,3,3/23/2005 0:00,Shipped,S12_3891,Mini Gifts Distributors Ltd.,Medium
10135,24,8,07-02-2003 00:00,Shipped,S12_3990,Mini Gifts Distributors Ltd.,Small
10229,36,1,03-11-2004 00:00,Shipped,S12_4473,Mini Gifts Distributors Ltd.,Medium
10271,31,5,7/20/2004 0:00,Shipped,S12_4473,Mini Gifts Distributors Ltd.,Medium
10371,49,4,1/23/2005 0:00,Shipped,S12_4473,Mini Gifts Distributors Ltd.,Small
10382,32,13,2/17/2005 0:00,Shipped,S12_4473,Mini Gifts Distributors Ltd.,Small
10135,29,4,07-02-2003 00:00,Shipped,S12_4675,Mini Gifts Distributors Ltd.,Small
10113,49,4,3/26/2003 0:00,Shipped,S18_1097,Mini Gifts Distributors Ltd.,Medium
10312,32,2,10/21/2004 0:00,Shipped,S18_1097,Mini Gifts Distributors Ltd.,Medium
10357,39,1,12-10-2004 00:00,Shipped,S18_1097,Mini Gifts Distributors Ltd.,Medium
10390,36,14,03-04-2005 00:00,Shipped,S18_1129,Mini Gifts Distributors Ltd.,Medium
10182,25,3,11-12-2003 00:00,Shipped,S18_1342,Mini Gifts Distributors Ltd.,Small
10312,43,10,10/21/2004 0:00,Shipped,S18_1342,Mini Gifts Distributors Ltd.,Medium
10182,32,2,11-12-2003 00:00,Shipped,S18_1367,Mini Gifts Distributors Ltd.,Small
10312,25,9,10/21/2004 0:00,Shipped,S18_1367,Mini Gifts Distributors Ltd.,Small
10182,44,10,11-12-2003 00:00,Shipped,S18_1749,Mini Gifts Distributors Ltd.,Large
10312,48,17,10/21/2004 0:00,Shipped,S18_1749,Mini Gifts Distributors Ltd.,Large
10135,48,3,07-02-2003 00:00,Shipped,S18_1889,Mini Gifts Distributors Ltd.,Medium
10390,34,15,03-04-2005 00:00,Shipped,S18_1984,Mini Gifts Distributors Ltd.,Small
10271,50,4,7/20/2004 0:00,Shipped,S18_2238,Mini Gifts Distributors Ltd.,Large
10282,23,13,8/20/2004 0:00,Shipped,S18_2238,Mini Gifts Distributors Ltd.,Medium
10371,25,7,1/23/2005 0:00,Shipped,S18_2238,Mini Gifts Distributors Ltd.,Small
10382,25,5,2/17/2005 0:00,Shipped,S18_2238,Mini Gifts Distributors Ltd.,Small
10182,38,9,11-12-2003 00:00,Shipped,S18_2248,Mini Gifts Distributors Ltd.,Small
10312,30,16,10/21/2004 0:00,Shipped,S18_2248,Mini Gifts Distributors Ltd.,Small
10229,26,4,03-11-2004 00:00,Shipped,S18_2319,Mini Gifts Distributors Ltd.,Medium
10271,50,8,7/20/2004 0:00,Shipped,S18_2319,Mini Gifts Distributors Ltd.,Medium
10182,20,7,11-12-2003 00:00,Shipped,S18_2325,Mini Gifts Distributors Ltd.,Small
10312,31,14,10/21/2004 0:00,Shipped,S18_2325,Mini Gifts Distributors Ltd.,Medium
10390,31,16,03-04-2005 00:00,Shipped,S18_2325,Mini Gifts Distributors Ltd.,Medium
10229,28,7,03-11-2004 00:00,Shipped,S18_2432,Mini Gifts Distributors Ltd.,Small
10271,25,11,7/20/2004 0:00,Shipped,S18_2432,Mini Gifts Distributors Ltd.,Small
10357,41,7,12-10-2004 00:00,Shipped,S18_2432,Mini Gifts Distributors Ltd.,Small
10182,21,4,11-12-2003 00:00,Shipped,S18_2795,Mini Gifts Distributors Ltd.,Medium
10312,25,11,10/21/2004 0:00,Shipped,S18_2795,Mini Gifts Distributors Ltd.,Medium
10390,26,7,03-04-2005 00:00,Shipped,S18_2795,Mini Gifts Distributors Ltd.,Small
10421,35,1,5/29/2005 0:00,In Process,S18_2795,Mini Gifts Distributors Ltd.,Medium
10312,37,4,10/21/2004 0:00,Shipped,S18_2949,Mini Gifts Distributors Ltd.,Medium
10357,41,6,12-10-2004 00:00,Shipped,S18_2949,Mini Gifts Distributors Ltd.,Medium
10312,35,6,10/21/2004 0:00,Shipped,S18_2957,Mini Gifts Distributors Ltd.,Small
10357,49,5,12-10-2004 00:00,Shipped,S18_2957,Mini Gifts Distributors Ltd.,Medium
10312,38,5,10/21/2004 0:00,Shipped,S18_3136,Mini Gifts Distributors Ltd.,Medium
10357,44,4,12-10-2004 00:00,Shipped,S18_3136,Mini Gifts Distributors Ltd.,Medium
10142,47,8,08-08-2003 00:00,Shipped,S18_3140,Mini Gifts Distributors Ltd.,Medium
10282,43,1,8/20/2004 0:00,Shipped,S18_3140,Mini Gifts Distributors Ltd.,Medium
10396,33,2,3/23/2005 0:00,Shipped,S18_3140,Mini Gifts Distributors Ltd.,Medium
10229,22,5,03-11-2004 00:00,Shipped,S18_3232,Mini Gifts Distributors Ltd.,Medium
10271,20,9,7/20/2004 0:00,Shipped,S18_3232,Mini Gifts Distributors Ltd.,Medium
10142,22,10,08-08-2003 00:00,Shipped,S18_3259,Mini Gifts Distributors Ltd.,Small
10282,36,3,8/20/2004 0:00,Shipped,S18_3259,Mini Gifts Distributors Ltd.,Medium
10396,24,4,3/23/2005 0:00,Shipped,S18_3259,Mini Gifts Distributors Ltd.,Small
10135,45,10,07-02-2003 00:00,Shipped,S18_3278,Mini Gifts Distributors Ltd.,Medium
10390,40,9,03-04-2005 00:00,Shipped,S18_3278,Mini Gifts Distributors Ltd.,Medium
