ORDER_NUMBER,QUANTITY,ORDER_LINE_NUMBER,ORDER_DATE,STATUS,PRODUCT_PURCHASED,SOLD_TO,DEAL_SIZE
10103,35,10,15-01-2009 00:00,Shipped,S18_1097,Baane Mini Imports,Medium
10103,35,14,16-01-2009 00:00,Shipped,S18_2957,Baane Mini Imports,Small
10376,35,1,17-01-2009 00:00,Shipped,S12_3380,Boards & Toys Co.,Medium
10177,35,8,18-01-2009 00:00,Shipped,S18_4522,CAF Imports,Small
10297,35,3,19-01-2009 00:00,Shipped,S700_2834,"Clover Collections, Co.",Medium
10381,35,7,20-01-2009 00:00,Shipped,S18_2432,Corporate Gift Ideas Co.,Small
10381,35,5,21-01-2009 00:00,Shipped,S18_3136,Corporate Gift Ideas Co.,Medium
10159,35,9,22-01-2009 00:00,Shipped,S32_2206,Corporate Gift Ideas Co.,Small
10108,35,15,23-01-2009 00:00,Shipped,S24_2360,Cruz & Sons Co.,Small
10180,35,6,24-01-2009 00:00,Shipped,S24_2360,Daedalus Designs Imports,Small
10272,35,2,25-01-2009 00:00,Shipped,S12_1108,Diecast Classics Inc.,Medium
10197,35,11,26-01-2009 00:00,Shipped,S700_3962,Enaco Distributors,Medium
10104,35,6,27-01-2009 00:00,Shipped,S24_1444,Euro Shopping Channel,Small
10417,35,3,28-01-2009 00:00,Disputed,S24_1578,Euro Shopping Channel,Medium
10386,35,9,29-01-2009 00:00,Resolved,S24_3420,Euro Shopping Channel,Small
10104,35,11,30-01-2009 00:00,Shipped,S32_2509,Euro Shopping Channel,Small
10246,35,7,31-01-2009 00:00,Shipped,S32_2509,Euro Shopping Channel,Small
10262,35,7,01-02-2009 00:00,Cancelled,S700_4002,Euro Shopping Channel,Small
10388,35,8,02-02-2009 00:00,Shipped,S32_4289,FunGiftIdeas.com,Medium
10131,35,5,03-02-2009 00:00,Shipped,S24_2841,Gift Ideas Corp.,Small
10353,35,3,04-02-2009 00:00,Shipped,S24_4278,Gift Ideas Corp.,Medium
10232,35,2,05-02-2009 00:00,Shipped,S700_3962,giftsbymail.co.uk,Small
10217,35,2,06-02-2009 00:00,Shipped,S18_2432,Handji Gifts& Co,Small
10288,35,6,07-02-2009 00:00,Shipped,S18_4409,Handji Gifts& Co,Small
10288,35,9,08-02-2009 00:00,Shipped,S24_2766,Handji Gifts& Co,Small
10314,35,9,09-02-2009 00:00,Shipped,S32_3207,Heintze Collectables,Small
10275,35,9,10-02-2009 00:00,Shipped,S18_2581,La Rochelle Gifts,Medium
10315,35,6,11-02-2009 00:00,Shipped,S24_2011,La Rochelle Gifts,Medium
10292,35,1,12-02-2009 00:00,Shipped,S50_1514,Land of Toys Inc.,Small
10248,35,8,13-02-2009 00:00,Cancelled,S700_3962,Land of Toys Inc.,Medium
10266,35,15,14-02-2009 00:00,Shipped,S12_3990,L'ordine Souveniers,Small
10134,35,3,15-02-2009 00:00,Shipped,S24_1578,Lyon Souveniers,Medium
10122,35,16,16-02-2009 00:00,Shipped,S18_3782,Marseille Mini Autos,Small
10160,35,3,17-02-2009 00:00,Shipped,S24_3856,"Men 'R' US Retailers, Ltd.",Medium
10195,35,9,18-02-2009 00:00,Shipped,S18_2319,Mini Classics,Medium
10308,35,14,19-02-2009 00:00,Shipped,S700_2466,Mini Classics,Medium
10421,35,1,20-02-2009 00:00,In Process,S18_2795,Mini Gifts Distributors Ltd.,Medium
10312,35,6,21-02-2009 00:00,Shipped,S18_2957,Mini Gifts Distributors Ltd.,Small
10390,35,4,22-02-2009 00:00,Shipped,S24_2360,Mini Gifts Distributors Ltd.,Small
10271,35,7,23-02-2009 00:00,Shipped,S32_2509,Mini Gifts Distributors Ltd.,Small
10204,35,15,24-02-2009 00:00,Shipped,S18_3685,Muscle Machine Inc,Medium
10322,35,11,25-02-2009 00:00,Shipped,S18_2432,Online Diecast Creations Co.,Small
10171,35,2,26-02-2009 00:00,Shipped,S18_1129,Quebec Home Shopping Network,Medium
10171,35,1,27-02-2009 00:00,Shipped,S18_1984,Quebec Home Shopping Network,Medium
10411,35,7,28-02-2009 00:00,Shipped,S18_4668,Quebec Home Shopping Network,Small
10328,35,3,01-03-2009 00:00,Shipped,S24_3949,Rovelli Gifts,Small
10173,35,11,02-03-2009 00:00,Shipped,S24_3969,Rovelli Gifts,Small
10419,35,6,03-03-2009 00:00,Shipped,S18_3232,Salzburg Collectables,Medium
10119,35,13,04-03-2009 00:00,Shipped,S24_3151,Salzburg Collectables,Medium
10119,35,10,05-03-2009 00:00,Shipped,S24_3816,Salzburg Collectables,Medium
10208,35,7,06-03-2009 00:00,Shipped,S24_2011,"Saveley & Henriot, Co.",Medium
10219,35,4,07-03-2009 00:00,Shipped,S32_2509,Signal Collectibles Ltd.,Small
10278,35,1,08-03-2009 00:00,Shipped,S24_1628,Signal Gift Stores,Small
10420,35,10,09-03-2009 00:00,In Process,S24_3191,Souveniers And Things Co.,Medium
10361,35,11,10-03-2009 00:00,Shipped,S700_4002,Souveniers And Things Co.,Medium
10196,35,3,11-03-2009 00:00,Shipped,S18_3259,Super Scale Inc.,Medium
10317,35,1,12-03-2009 00:00,Shipped,S24_4278,Technics Stores Inc.,Small
10250,35,11,13-03-2009 00:00,Shipped,S700_2466,The Sharp Gifts Warehouse,Medium
10377,35,2,14-03-2009 00:00,Shipped,S18_1129,"Toys of Finland, Co.",Medium
10225,35,14,15-03-2009 00:00,Shipped,S18_4721,"Vida Sport, Ltd",Medium
10320,35,1,16-03-2009 00:00,Shipped,S12_3380,"Volvo Model Replicas, Co",Medium
10215,35,3,17-03-2009 00:00,Shipped,S10_1949,West Coast Collectables Co.,Medium
10136,36,1,18-03-2009 00:00,Shipped,S18_1984,Alpha Cognac,Medium
10397,36,2,19-03-2009 00:00,Shipped,S700_3962,Alpha Cognac,Medium
10169,36,3,20-03-2009 00:00,Shipped,S12_3990,"Anna's Decorations, Ltd",Small
10169,36,4,21-03-2009 00:00,Shipped,S18_3482,"Anna's Decorations, Ltd",Medium
10304,36,2,22-03-2009 00:00,Shipped,S32_3522,Auto Assoc. & Cie.,Small
10211,36,13,23-03-2009 00:00,Shipped,S12_2823,Auto Canal Petit,Medium
10252,36,6,24-03-2009 00:00,Shipped,S32_2206,Auto Canal Petit,Small
10110,36,13,25-03-2009 00:00,Shipped,S24_1046,"AV Stores, Co.",Medium
10103,36,5,26-03-2009 00:00,Shipped,S18_4600,Baane Mini Imports,Medium
10103,36,1,27-03-2009 00:00,Shipped,S24_2300,Baane Mini Imports,Medium
10296,36,7,28-03-2009 00:00,Shipped,S18_1662,"Bavarian Collectables Imports, Co.",Medium
10230,36,6,29-03-2009 00:00,Shipped,S24_1444,"Blauer See Auto, Co.",Small
10154,36,1,30-03-2009 00:00,Shipped,S700_2610,Boards & Toys Co.,Small
10206,36,2,31-03-2009 00:00,Shipped,S32_3522,Canadian Gift Exchange Network,Small
10337,36,3,01-04-2009 00:00,Shipped,S18_4027,Classic Legends Inc.,Medium
10337,36,9,02-04-2009 00:00,Shipped,S700_1938,Classic Legends Inc.,Small
10337,36,7,03-04-2009 00:00,Shipped,S700_3962,Classic Legends Inc.,Small
10226,36,3,04-04-2009 00:00,Shipped,S24_1628,Collectable Mini Designs Co.,Small
10222,36,13,05-04-2009 00:00,Shipped,S700_2610,Collectable Mini Designs Co.,Small
10222,36,18,06-04-2009 00:00,Shipped,S72_3212,Collectable Mini Designs Co.,Small
10147,36,10,07-04-2009 00:00,Shipped,S18_3278,Collectables For Less Inc.,Medium
10381,36,3,08-04-2009 00:00,Shipped,S10_1949,Corporate Gift Ideas Co.,Large
10108,36,3,09-04-2009 00:00,Shipped,S12_4675,Cruz & Sons Co.,Medium
10281,36,12,10-04-2009 00:00,Shipped,S32_3522,Diecast Classics Inc.,Small
10186,36,8,11-04-2009 00:00,Shipped,S24_3816,"Double Decker Gift Stores, Ltd",Medium
10118,36,1,12-04-2009 00:00,Shipped,S700_3505,Enaco Distributors,Medium
10205,36,2,13-04-2009 00:00,Shipped,S18_1342,Euro Shopping Channel,Medium
10417,36,6,14-04-2009 00:00,Disputed,S18_2625,Euro Shopping Channel,Small
10246,36,9,15-04-2009 00:00,Shipped,S18_3232,Euro Shopping Channel,Large
10244,36,5,16-04-2009 00:00,Shipped,S18_3320,Euro Shopping Channel,Medium
10380,36,6,17-04-2009 00:00,Shipped,S24_2766,Euro Shopping Channel,Small
10358,36,4,18-04-2009 00:00,Shipped,S24_2840,Euro Shopping Channel,Small
10355,36,4,19-04-2009 00:00,Shipped,S24_2972,Euro Shopping Channel,Small
10394,36,3,20-04-2009 00:00,Shipped,S32_2509,Euro Shopping Channel,Small
10358,36,2,21-04-2009 00:00,Shipped,S32_3522,Euro Shopping Channel,Medium
10413,36,2,22-04-2009 00:00,Shipped,S12_1108,Gift Depot Inc.,Large
10288,36,11,23-04-2009 00:00,Shipped,S24_1046,Handji Gifts& Co,Small
10314,36,4,24-04-2009 00:00,Shipped,S12_3891,Heintze Collectables,Medium
10161,36,10,25-04-2009 00:00,Shipped,S18_3685,Heintze Collectables,Medium
10181,36,11,26-04-2009 00:00,Shipped,S12_4675,Herkku Gifts,Medium
10275,36,3,27-04-2009 00:00,Shipped,S10_4698,La Rochelle Gifts,Medium
10315,36,7,28-04-2009 00:00,Shipped,S18_4522,La Rochelle Gifts,Medium
10248,36,6,29-04-2009 00:00,Cancelled,S700_1138,Land of Toys Inc.,Small
10266,36,2,30-04-2009 00:00,Shipped,S18_1589,L'ordine Souveniers,Medium
10176,36,5,01-05-2009 00:00,Shipped,S18_4027,L'ordine Souveniers,Medium
10285,36,6,02-05-2009 00:00,Shipped,S10_1678,Marta's Replicas Co.,Medium
10305,36,8,03-05-2009 00:00,Shipped,S18_2319,Marta's Replicas Co.,Medium
10305,36,1,04-05-2009 00:00,Shipped,S24_4048,Marta's Replicas Co.,Medium
10209,36,2,05-05-2009 00:00,Shipped,S24_3420,"Men 'R' US Retailers, Ltd.",Small
10164,36,8,06-05-2009 00:00,Resolved,S18_1097,Mini Auto Werke,Medium
10392,36,1,07-05-2009 00:00,Shipped,S18_3320,Mini Auto Werke,Medium
10143,36,2,08-05-2009 00:00,Shipped,S700_1691,Mini Creations Ltd.,Medium
10229,36,1,09-05-2009 00:00,Shipped,S12_4473,Mini Gifts Distributors Ltd.,Medium
10390,36,14,10-05-2009 00:00,Shipped,S18_1129,Mini Gifts Distributors Ltd.,Medium
10282,36,3,11-05-2009 00:00,Shipped,S18_3259,Mini Gifts Distributors Ltd.,Medium
10390,36,2,12-05-2009 00:00,Shipped,S18_3782,Mini Gifts Distributors Ltd.,Medium
10182,36,11,13-05-2009 00:00,Shipped,S18_4409,Mini Gifts Distributors Ltd.,Medium
10182,36,14,14-05-2009 00:00,Shipped,S24_2766,Mini Gifts Distributors Ltd.,Small
10282,36,9,15-05-2009 00:00,Shipped,S32_3207,Mini Gifts Distributors Ltd.,Small
10236,36,3,16-05-2009 00:00,Shipped,S24_2000,Motor Mint Distributors Inc.,Medium
10267,36,1,17-05-2009 00:00,Shipped,S18_4933,Muscle Machine Inc,Small
10349,36,3,18-05-2009 00:00,Shipped,S24_2840,Muscle Machine Inc,Small
10322,36,2,19-05-2009 00:00,Shipped,S18_2795,Online Diecast Creations Co.,Medium
10261,36,8,20-05-2009 00:00,Shipped,S24_2011,Quebec Home Shopping Network,Medium
10171,36,4,21-05-2009 00:00,Shipped,S24_2972,Quebec Home Shopping Network,Small
10343,36,4,22-05-2009 00:00,Shipped,S18_1589,Reims Collectables,Medium
10359,36,3,23-05-2009 00:00,Shipped,S32_2509,Reims Collectables,Medium
10398,36,7,24-05-2009 00:00,Shipped,S700_2047,Reims Collectables,Medium
10398,36,12,25-05-2009 00:00,Shipped,S700_4002,Reims Collectables,Medium
10106,36,12,26-05-2009 00:00,Shipped,S18_1662,Rovelli Gifts,Medium
10341,36,10,27-05-2009 00:00,Shipped,S12_3990,Salzburg Collectables,Medium
10389,36,7,28-05-2009 00:00,Shipped,S12_3990,Scandinavian Gift Ideas,Small
10149,36,7,29-05-2009 00:00,Shipped,S24_1937,Signal Collectibles Ltd.,Small
10124,36,7,30-05-2009 00:00,Shipped,S18_4409,Signal Gift Stores,Medium
10420,36,4,31-05-2009 00:00,In Process,S18_2248,Souveniers And Things Co.,Small
10420,36,7,01-06-2009 00:00,In Process,S18_4933,Souveniers And Things Co.,Small
10168,36,1,02-06-2009 00:00,Shipped,S10_1678,Technics Stores Inc.,Medium
10140,36,6,03-06-2009 00:00,Shipped,S700_2824,Technics Stores Inc.,Medium
10168,36,8,04-06-2009 00:00,Shipped,S700_2834,Technics Stores Inc.,Medium
10233,36,3,05-06-2009 00:00,Shipped,S700_1138,Tekni Collectables Inc.,Small
10250,36,8,06-06-2009 00:00,Shipped,S50_1341,The Sharp Gifts Warehouse,Small
10191,36,6,07-06-2009 00:00,Shipped,S18_3278,"Toms Spezialitten, Ltd",Medium
10310,36,17,08-06-2009 00:00,Shipped,S32_2206,"Toms Spezialitten, Ltd",Small
10377,36,6,09-06-2009 00:00,Shipped,S18_1984,"Toys of Finland, Co.",Medium
10367,36,2,10-06-2009 00:00,Resolved,S24_2972,Toys4GrownUps.com,Medium
10403,36,1,11-06-2009 00:00,Shipped,S18_3782,"UK Collectables, Ltd.",Small
10287,36,5,12-06-2009 00:00,Shipped,S18_3232,"Vida Sport, Ltd",Medium
10287,36,6,13-06-2009 00:00,Shipped,S24_2972,"Vida Sport, Ltd",Small
10287,36,7,14-06-2009 00:00,Shipped,S24_3856,"Vida Sport, Ltd",Medium
10280,37,13,15-06-2009 00:00,Shipped,S18_2325,Amica Models & Co.,Medium
10391,37,7,16-06-2009 00:00,Shipped,S10_4962,"Anna's Decorations, Ltd",Small
10223,37,1,17-06-2009 00:00,Shipped,S10_1678,"Australian Collectors, Co.",Medium
10304,37,13,18-06-2009 00:00,Shipped,S18_1342,Auto Assoc. & Cie.,Medium
10304,37,12,19-06-2009 00:00,Shipped,S18_1367,Auto Assoc. & Cie.,Small
10211,37,12,20-06-2009 00:00,Shipped,S32_4485,Auto Canal Petit,Medium
10110,37,16,21-06-2009 00:00,Shipped,S18_1589,"AV Stores, Co.",Medium
10110,37,14,22-06-2009 00:00,Shipped,S24_3432,"AV Stores, Co.",Medium
10206,37,7,23-06-2009 00:00,Shipped,S18_2949,Canadian Gift Exchange Network,Medium
10183,37,9,24-06-2009 00:00,Shipped,S18_2949,"Classic Gift Ideas, Inc",Medium
10220,37,7,25-06-2009 00:00,Shipped,S24_4048,"Clover Collections, Co.",Medium
10220,37,9,26-06-2009 00:00,Shipped,S50_1392,"Clover Collections, Co.",Medium
10222,37,1,27-06-2009 00:00,Shipped,S700_2466,Collectable Mini Designs Co.,Medium
10147,37,9,28-06-2009 00:00,Shipped,S18_3482,Collectables For Less Inc.,Medium
10159,37,17,29-06-2009 00:00,Shipped,S10_2016,Corporate Gift Ideas Co.,Medium
10381,37,6,30-06-2009 00:00,Shipped,S10_4962,Corporate Gift Ideas Co.,Medium
10162,37,5,01-07-2009 00:00,Shipped,S24_1937,Corporate Gift Ideas Co.,Small
10162,37,7,02-07-2009 00:00,Shipped,S24_3969,Corporate Gift Ideas Co.,Small
10348,37,1,03-07-2009 00:00,Shipped,S24_2300,"Corrida Auto Replicas, Ltd",Medium
10330,37,3,04-07-2009 00:00,Shipped,S18_3482,Cruz & Sons Co.,Medium
10224,37,4,05-07-2009 00:00,Shipped,S24_2360,Daedalus Designs Imports,Small
10327,37,3,06-07-2009 00:00,Resolved,S700_3962,Danish Wholesale Imports,Medium
10327,37,4,07-07-2009 00:00,Resolved,S72_3212,Danish Wholesale Imports,Medium
10318,37,3,08-07-2009 00:00,Shipped,S10_4698,Diecast Classics Inc.,Large
10207,37,13,09-07-2009 00:00,Shipped,S18_2432,Diecast Collectables,Small
10386,37,5,10-07-2009 00:00,Resolved,S18_3029,Euro Shopping Channel,Medium
10394,37,1,11-07-2009 00:00,Shipped,S18_4027,Euro Shopping Channel,Medium
10394,37,7,12-07-2009 00:00,Shipped,S24_4048,Euro Shopping Channel,Medium
10386,37,14,13-07-2009 00:00,Resolved,S700_2466,Euro Shopping Channel,Medium
10386,37,10,14-07-2009 00:00,Resolved,S700_2610,Euro Shopping Channel,Medium
10321,37,14,15-07-2009 00:00,Shipped,S18_1889,FunGiftIdeas.com,Small
10321,37,12,16-07-2009 00:00,Shipped,S24_2972,FunGiftIdeas.com,Small
10263,37,7,17-07-2009 00:00,Shipped,S24_2000,Gift Depot Inc.,Small
10264,37,6,18-07-2009 00:00,Shipped,S24_2360,Gifts4AllAges.com,Small
10414,37,6,19-07-2009 00:00,On Hold,S700_1138,Gifts4AllAges.com,Small
10161,37,5,20-07-2009 00:00,Shipped,S24_1046,Heintze Collectables,Small
10181,37,8,21-07-2009 00:00,Shipped,S24_2972,Herkku Gifts,Small
10184,37,6,22-07-2009 00:00,Shipped,S12_4473,"Iberia Gift Imports, Corp.",Medium
10275,37,5,23-07-2009 00:00,Shipped,S18_2625,La Rochelle Gifts,Small
10375,37,3,24-07-2009 00:00,Shipped,S32_1374,La Rochelle Gifts,Medium
10375,37,6,25-07-2009 00:00,Shipped,S700_1691,La Rochelle Gifts,Medium
10315,37,4,26-07-2009 00:00,Shipped,S700_3962,La Rochelle Gifts,Medium
10329,37,4,27-07-2009 00:00,Shipped,S24_2000,Land of Toys Inc.,Medium
10416,37,8,28-07-2009 00:00,Shipped,S50_1341,L'ordine Souveniers,Small
10122,37,8,29-07-2009 00:00,Shipped,S12_3380,Marseille Mini Autos,Medium
10305,37,9,30-07-2009 00:00,Shipped,S18_3232,Marta's Replicas Co.,Large
10285,37,12,31-07-2009 00:00,Shipped,S32_1374,Marta's Replicas Co.,Medium
10285,37,1,01-08-2009 00:00,Shipped,S32_2206,Marta's Replicas Co.,Small
10392,37,3,02-08-2009 00:00,Shipped,S18_2957,Mini Auto Werke,Small
10255,37,2,03-08-2009 00:00,Shipped,S24_2022,Mini Caravy,Small
10185,37,4,04-08-2009 00:00,Shipped,S700_3505,Mini Creations Ltd.,Medium
10143,37,10,05-08-2009 00:00,Shipped,S72_1253,Mini Creations Ltd.,Small
10382,37,11,06-08-2009 00:00,Shipped,S12_3148,Mini Gifts Distributors Ltd.,Medium
10312,37,4,07-08-2009 00:00,Shipped,S18_2949,Mini Gifts Distributors Ltd.,Medium
10390,37,5,08-08-2009 00:00,Shipped,S24_2972,Mini Gifts Distributors Ltd.,Medium
10385,37,2,09-08-2009 00:00,Shipped,S24_3816,Mini Gifts Distributors Ltd.,Medium
10396,37,8,10-08-2009 00:00,Shipped,S24_3816,Mini Gifts Distributors Ltd.,Medium
10282,37,7,11-08-2009 00:00,Shipped,S50_1514,Mini Gifts Distributors Ltd.,Small
10301,37,8,12-08-2009 00:00,Shipped,S18_1129,"Norway Gifts By Mail, Co.",Medium
10192,37,4,13-08-2009 00:00,Shipped,S24_1046,Online Diecast Creations Co.,Small
10240,37,2,14-08-2009 00:00,Shipped,S18_1984,Osaka Souveniers Co.,Medium
10240,37,1,15-08-2009 00:00,Shipped,S18_3685,Osaka Souveniers Co.,Medium
10373,37,8,16-08-2009 00:00,Shipped,S700_3962,"Oulu Toy Supplies, Inc.",Medium
10273,37,10,17-08-2009 00:00,Shipped,S72_3212,Petit Auto,Small
10137,37,3,18-08-2009 00:00,Shipped,S18_2870,Reims Collectables,Medium
10328,37,10,19-08-2009 00:00,Shipped,S700_2466,Rovelli Gifts,Medium
10419,37,1,20-08-2009 00:00,Shipped,S18_1589,Salzburg Collectables,Medium
10227,37,12,21-08-2009 00:00,Shipped,S18_4933,"Saveley & Henriot, Co.",Small
10194,37,3,22-08-2009 00:00,Shipped,S32_1268,"Saveley & Henriot, Co.",Medium
10208,37,4,23-08-2009 00:00,Shipped,S700_3505,"Saveley & Henriot, Co.",Medium
10291,37,11,24-08-2009 00:00,Shipped,S10_1949,Scandinavian Gift Ideas,Large
10291,37,14,25-08-2009 00:00,Shipped,S18_2957,Scandinavian Gift Ideas,Small
10420,37,5,26-08-2009 00:00,In Process,S18_1749,Souveniers And Things Co.,Medium
10420,37,13,27-08-2009 00:00,In Process,S24_1628,Souveniers And Things Co.,Small
10175,37,2,28-08-2009 00:00,Shipped,S24_2840,"Stylish Desk Decors, Co.",Small
10245,37,1,29-08-2009 00:00,Shipped,S32_1268,Super Scale Inc.,Medium
10140,37,11,30-08-2009 00:00,Shipped,S10_1949,Technics Stores Inc.,Large
10257,37,2,31-08-2009 00:00,Shipped,S18_3136,The Sharp Gifts Warehouse,Medium
10250,37,5,01-09-2009 00:00,Shipped,S24_4278,The Sharp Gifts Warehouse,Small
10372,37,8,02-09-2009 00:00,Shipped,S24_2011,"Tokyo Collectables, Ltd",Medium
10310,37,2,03-09-2009 00:00,Shipped,S18_1129,"Toms Spezialitten, Ltd",Medium
10155,37,12,04-09-2009 00:00,Shipped,S24_3816,"Toys of Finland, Co.",Small
10145,37,9,05-09-2009 00:00,Shipped,S10_2016,Toys4GrownUps.com,Medium
10367,37,3,06-09-2009 00:00,Resolved,S18_1749,Toys4GrownUps.com,Medium
10253,37,2,07-09-2009 00:00,Cancelled,S18_2870,"UK Collectables, Ltd.",Medium
10225,37,10,08-09-2009 00:00,Shipped,S12_3990,"Vida Sport, Ltd",Small
10225,37,12,09-09-2009 00:00,Shipped,S18_3278,"Vida Sport, Ltd",Medium
10169,38,8,10-09-2009 00:00,Shipped,S18_3782,"Anna's Decorations, Ltd",Small
10169,38,11,11-09-2009 00:00,Shipped,S24_2360,"Anna's Decorations, Ltd",Small
10342,38,11,12-09-2009 00:00,Shipped,S18_4721,"Australian Collectors, Co.",Medium
10223,38,6,13-09-2009 00:00,Shipped,S24_2000,"Australian Collectors, Co.",Small
10374,38,6,14-09-2009 00:00,Shipped,S24_1578,"Australian Gift Network, Co",Medium
10304,38,11,15-09-2009 00:00,Shipped,S18_3320,Auto Assoc. & Cie.,Medium
10252,38,3,16-09-2009 00:00,Shipped,S24_4620,Auto Canal Petit,Medium
10332,38,9,17-09-2009 00:00,Shipped,S18_2248,"AV Stores, Co.",Medium
10306,38,10,18-09-2009 00:00,Shipped,S700_1938,"AV Stores, Co.",Medium
10325,38,3,19-09-2009 00:00,Shipped,S32_2509,Baane Mini Imports,Large
10325,38,4,20-09-2009 00:00,Shipped,S50_1392,Baane Mini Imports,Medium
10313,38,1,21-09-2009 00:00,Shipped,S32_2509,Canadian Gift Exchange Network,Small
10226,38,4,22-09-2009 00:00,Shipped,S18_1589,Collectable Mini Designs Co.,Medium
10222,38,16,23-09-2009 00:00,Shipped,S700_3505,Collectable Mini Designs Co.,Medium
10159,38,13,24-09-2009 00:00,Shipped,S12_2823,Corporate Gift Ideas Co.,Medium
10162,38,6,25-09-2009 00:00,Shipped,S18_2325,Corporate Gift Ideas Co.,Medium
10126,38,11,26-09-2009 00:00,Shipped,S10_1949,"Corrida Auto Replicas, Ltd",Large
10126,38,10,27-09-2009 00:00,Shipped,S18_1097,"Corrida Auto Replicas, Ltd",Medium
10126,38,16,28-09-2009 00:00,Shipped,S18_3320,"Corrida Auto Replicas, Ltd",Medium
10108,38,2,29-09-2009 00:00,Shipped,S18_1889,Cruz & Sons Co.,Medium
10224,38,1,30-09-2009 00:00,Shipped,S18_3782,Daedalus Designs Imports,Small
10105,38,13,01-10-2009 00:00,Shipped,S18_3259,Danish Wholesale Imports,Medium
10213,38,1,02-10-2009 00:00,Shipped,S18_4409,"Double Decker Gift Stores, Ltd",Medium
10165,38,5,03-10-2009 00:00,Shipped,S50_1514,"Dragon Souveniers, Ltd.",Small
10117,38,6,04-10-2009 00:00,Shipped,S700_1938,"Dragon Souveniers, Ltd.",Medium
10212,38,6,05-10-2009 00:00,Shipped,S18_1589,Euro Shopping Channel,Medium
10104,38,3,06-10-2009 00:00,Shipped,S18_4027,Euro Shopping Channel,Medium
10383,38,1,07-10-2009 00:00,Shipped,S18_4027,Euro Shopping Channel,Medium
10355,38,10,08-10-2009 00:00,Shipped,S32_2206,Euro Shopping Channel,Small
10383,38,10,09-10-2009 00:00,Shipped,S50_1514,Euro Shopping Channel,Small
10217,38,5,10-10-2009 00:00,Shipped,S18_4600,Handji Gifts& Co,Medium
10314,38,5,11-10-2009 00:00,Shipped,S12_1108,Heintze Collectables,Large
10314,38,10,12-10-2009 00:00,Shipped,S24_4048,Heintze Collectables,Medium
10314,38,7,13-10-2009 00:00,Shipped,S50_1514,Heintze Collectables,Small
10188,38,4,14-10-2009 00:00,Shipped,S10_2016,Herkku Gifts,Medium
10289,38,2,15-10-2009 00:00,Shipped,S18_1342,Herkku Gifts,Medium
10336,38,3,16-10-2009 00:00,Shipped,S12_4473,"La Corne D'abondance, Co.",Medium
10286,38,1,17-10-2009 00:00,Shipped,S18_3782,"La Corne D'abondance, Co.",Small
10425,38,12,18-10-2009 00:00,In Process,S10_4962,La Rochelle Gifts,Medium
10425,38,7,19-10-2009 00:00,In Process,S18_2319,La Rochelle Gifts,Medium
10425,38,13,20-10-2009 00:00,In Process,S18_4600,La Rochelle Gifts,Medium
10275,38,13,21-10-2009 00:00,Shipped,S50_1341,La Rochelle Gifts,Small
10329,38,12,22-10-2009 00:00,Shipped,S18_2625,Land of Toys Inc.,Medium
10329,38,10,23-10-2009 00:00,Shipped,S18_3278,Land of Toys Inc.,Small
10107,38,7,24-10-2009 00:00,Shipped,S24_2000,Land of Toys Inc.,Medium
10176,38,4,25-10-2009 00:00,Shipped,S50_1514,L'ordine Souveniers,Small
10305,38,13,26-10-2009 00:00,Shipped,S10_4962,Marta's Replicas Co.,Medium
10305,38,5,27-10-2009 00:00,Shipped,S12_4473,Marta's Replicas Co.,Medium
10285,38,3,28-10-2009 00:00,Shipped,S24_2360,Marta's Replicas Co.,Small
10160,38,4,29-10-2009 00:00,Shipped,S18_1889,"Men 'R' US Retailers, Ltd.",Medium
10182,38,9,30-10-2009 00:00,Shipped,S18_2248,Mini Gifts Distributors Ltd.,Small
10312,38,5,31-10-2009 00:00,Shipped,S18_3136,Mini Gifts Distributors Ltd.,Medium
10271,38,6,01-11-2009 00:00,Shipped,S24_2840,Mini Gifts Distributors Ltd.,Small
10282,38,12,02-11-2009 00:00,Shipped,S50_1392,Mini Gifts Distributors Ltd.,Medium
10142,38,4,03-11-2009 00:00,Shipped,S700_3962,Mini Gifts Distributors Ltd.,Medium
10109,38,3,04-11-2009 00:00,Shipped,S18_1984,Motor Mint Distributors Inc.,Medium
10204,38,16,05-11-2009 00:00,Shipped,S18_1984,Muscle Machine Inc,Medium
10349,38,8,06-11-2009 00:00,Shipped,S18_2238,Muscle Machine Inc,Medium
10349,38,7,07-11-2009 00:00,Shipped,S18_2319,Muscle Machine Inc,Medium
10267,38,3,08-11-2009 00:00,Shipped,S24_2766,Muscle Machine Inc,Medium
10192,38,8,09-11-2009 00:00,Shipped,S18_2870,Online Diecast Creations Co.,Medium
10276,38,4,10-11-2009 00:00,Shipped,S12_3990,Online Mini Collectables,Medium
10276,38,6,11-11-2009 00:00,Shipped,S18_3278,Online Mini Collectables,Small
10276,38,13,12-11-2009 00:00,Shipped,S32_4485,Online Mini Collectables,Medium
10373,38,7,13-11-2009 00:00,Shipped,S24_2841,"Oulu Toy Supplies, Inc.",Small
10235,38,10,14-11-2009 00:00,Shipped,S700_2466,"Royal Canadian Collectables, Ltd.",Medium
10283,38,11,15-11-2009 00:00,Shipped,S700_3962,"Royal Canadian Collectables, Ltd.",Medium
10419,38,5,16-11-2009 00:00,Shipped,S18_1129,Salzburg Collectables,Medium
10341,38,3,17-11-2009 00:00,Shipped,S50_4713,Salzburg Collectables,Medium
10119,38,12,18-11-2009 00:00,Shipped,S700_2610,Salzburg Collectables,Small
